localTableID,URL,moby_work_name,Category,platform,Master ID,Amazon_ID,Amazon_Search_Keywords,ebay_Search_Keywords,ebay_id,minimum_price_US$,
8594, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon Pinball: Ruby & Sapphire Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-pinball-ruby-sapphire,ebay,Advance,3338,,,Pok?mon Pinball: Ruby & Sapphire Game Boy Advance,,#N/A,
8608, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon Ruby Version Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-ruby-version,ebay,Advance,3339,,,Pok?mon Ruby Version Game Boy Advance,,19.996,19.99590768
8612, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon Sapphire Version Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-sapphire-version,ebay,Advance,3340,,,Pok?mon Sapphire Version Game Boy Advance,,12.848,12.84846432
8628, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Polar Express Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,polar-express,ebay,Advance,3530,,,The Polar Express Game Boy Advance,,1.115,1.114803604
8663, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Popeye: Rush for Spinach Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,popeye-rush-for-spinach,ebay,Advance,3342,,,Popeye: Rush for Spinach Game Boy Advance,,9.956,9.955619527
8699, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Power Rangers: Ninja Storm Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,power-rangers-ninja-storm_,ebay,Advance,3343,,,Power Rangers: Ninja Storm Game Boy Advance,,2.999,2.998680581
8708, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Powerpuff Girls: Him and Seek Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,powerpuff-girls-him-and-seek,ebay,Advance,3531,,,The Powerpuff Girls: Him and Seek Game Boy Advance,,8.001,8.001185361
8710, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Powerpuff Girls: Mojo Jojo A-Go-Go Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,powerpuff-girls-mojo-jojo-a-go-go,ebay,Advance,3532,,,The Powerpuff Girls: Mojo Jojo A-Go-Go Game Boy Advance,,6.611,6.611208715
8720, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Prehistorik Man Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,prehistorik-man,ebay,Advance,3344,,,Prehistorik Man Game Boy Advance,,6.950,6.949883228
8775, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Prince of Persia: The Sands of Time Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,prince-of-persia-the-sands-of-time_,ebay,Advance,3345,,,Prince of Persia: The Sands of Time Game Boy Advance,,8.982,8.981930304
8798, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Princess Natasha: Student ? Secret Agent ? Princess Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,princess-natasha-student-secret-agent-princess,ebay,Advance,988,,,Princess Natasha: Student ? Secret Agent ? Princess Game Boy Advance,,0.000,
8827, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Proud Family Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,proud-family,ebay,Advance,3533,,,The Proud Family Game Boy Advance,,7.451,7.450839278
8835, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Punch King Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,punch-king,ebay,Advance,3347,,,Punch King Game Boy Advance,,5.546,5.545795144
8837, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Punching Bags Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,punching-bags,ebay,Advance,3348,,,Punching Bags Game Boy Advance,,0.000,
8843, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Puppy Luv: Spa and Resort Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,puppy-luv-spa-and-resort,ebay,Advance,3349,,,Puppy Luv: Spa and Resort Game Boy Advance,,1.503,1.50286815
8855, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Puyo Pop Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,puyo-pop_,ebay,Advance,1050,,,Puyo Pop Game Boy Advance,,3.366,3.365577969
8918, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Quad Desert Fury Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,quad-desert-fury,ebay,Advance,3351,,,Quad Desert Fury Game Boy Advance,,0.988,0.987800662
8946, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=R-Type III: The Third Lightning Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,r-type-iii-the-third-lightning,ebay,Advance,3352,,,R-Type III: The Third Lightning Game Boy Advance,,35.667,35.66665961
9020, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rampage Puzzle Attack Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rampage-puzzle-attack,ebay,Advance,3354,,,Rampage Puzzle Attack Game Boy Advance,,2.004,2.0038242
9050, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rapala Pro Fishing Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rapala-pro-fishing,ebay,Advance,3355,,,Rapala Pro Fishing Game Boy Advance,,2.949,2.949290547
9082, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rayman 3 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rayman-3,ebay,Advance,3357,,,Rayman 3 Game Boy Advance,,1.115,1.114803604
9086, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rayman: Hoodlum&#39;s Revenge Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rayman-hoodlums-revenge,ebay,Advance,3358,,,Rayman: Hoodlum&#39;s Revenge Game Boy Advance,,#N/A,
9088, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rayman: Raving Rabbids Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rayman-raving-rabbids_,ebay,Advance,3359,,,Rayman: Raving Rabbids Game Boy Advance,,2.893,2.892844795
9092, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rayman Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rayman,ebay,Advance,3356,,,Rayman Game Boy Advance,,2.893,2.892844795
9137, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Ready 2 Rumble Boxing: Round 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,ready-2-rumble-boxing-round-2_,ebay,Advance,3360,,,Ready 2 Rumble Boxing: Round 2 Game Boy Advance,,0.988,0.987800662
9162, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rebelstar: Tactical Command Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rebelstar-tactical-command(1),ebay,Advance,#N/A,,,Rebelstar: Tactical Command Game Boy Advance,,19.996,19.99590768
9193, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rescue Heroes: Billy Blazes Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rescue-heroes-billy-blazes,ebay,Advance,3362,,,Rescue Heroes: Billy Blazes Game Boy Advance,,1.750,1.749818315
9228, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Revenge of Shinobi Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,revenge-of-shinobi_,ebay,Advance,3534,,,The Revenge of Shinobi Game Boy Advance,,4.974,4.974281904
9252, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Ride the Tuft Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,ride-the-tuft,ebay,Advance,3363,,,Ride the Tuft Game Boy Advance,,0.000,
9263, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=River City Ransom Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,river-city-ransom,ebay,Advance,3364,,,River City Ransom Game Boy Advance,,14.986,14.98634718
9288, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Riviera: The Promised Land Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,riviera-the-promised-land,ebay,Advance,3365,,,Riviera: The Promised Land Game Boy Advance,,44.451,44.45102978
9300, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Road Rash: Jailbreak Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,road-rash-jailbreak_,ebay,Advance,3366,,,Road Rash: Jailbreak Game Boy Advance,,4.981,4.981337623
9317, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Road Trip: Shifting Gears Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,road-trip-shifting-gears,ebay,Advance,3367,,,Road Trip: Shifting Gears Game Boy Advance,,24.998,24.99841246
9360, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Robot Wars: Advanced Destruction Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,robot-wars-advanced-destruction,ebay,Advance,3368,,,Robot Wars: Advanced Destruction Game Boy Advance,,0.064,0.063501471
9362, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Robotech: The Macross Saga Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,robotech-the-macross-saga,ebay,Advance,3369,,,Robotech: The Macross Saga Game Boy Advance,,2.491,2.490668812
9364, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Robots Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,robots,ebay,Advance,3370,,,Robots Game Boy Advance,,2.688,2.688228944
9393, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rock &#39;Em Sock &#39;Em Robots Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rock-em-sock-em-robots,ebay,Advance,3371,,,Rock &#39;Em Sock &#39;Em Robots Game Boy Advance,,#N/A,
9418, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rocky Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rocky___,ebay,Advance,3373,,,Rocky Game Boy Advance,,1.115,1.114803604
9440, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rolling Voltorb Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rolling-voltorb,ebay,Advance,3374,,,Rolling Voltorb Game Boy Advance,,0.000,
9475, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rugrats: Castle Capers Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rugrats-castle-capers,ebay,Advance,3376,,,Rugrats: Castle Capers Game Boy Advance,,1.969,1.968545605
9477, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rugrats Go Wild Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rugrats-go-wild_,ebay,Advance,1241,,,Rugrats Go Wild Game Boy Advance,,1.588,1.587536778
9479, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Rugrats: I Gotta Go Party Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,rugrats-i-gotta-go-party,ebay,Advance,3377,,,Rugrats: I Gotta Go Party Game Boy Advance,,2.992,2.991624862
9497, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Saban&#39;s Power Rangers: Time Force Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,sabans-power-rangers-time-force,ebay,Advance,3378,,,Saban&#39;s Power Rangers: Time Force Game Boy Advance,,#N/A,
9501, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Sabre Wulf Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,sabre-wulf_,ebay,Advance,3379,,,Sabre Wulf Game Boy Advance,,14.450,14.45011254
9505," https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Sabrina, the Teenage Witch: Potion Commotion Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,,",sabrina-the-teenage-witch-potion-commotion,ebay,Advance,3380,,,"Sabrina, the Teenage Witch: Potion Commotion Game Boy Advance,,",,#N/A,
9507, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Salt Lake 2002 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,salt-lake-2002_,ebay,Advance,3381,,,Salt Lake 2002 Game Boy Advance,,3.337,3.337355093
9509, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Samurai Deeper Kyo Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,samurai-deeper-kyo,ebay,Advance,3382,,,Samurai Deeper Kyo Game Boy Advance,,89.975,89.97452885
9511, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Samurai Jack: The Amulet of Time Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,samurai-jack-the-amulet-of-time,ebay,Advance,3383,,,Samurai Jack: The Amulet of Time Game Boy Advance,,7.994,7.994129642
9544, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Santa Clause 3: The Escape Clause Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,santa-clause-3-the-escape-clause,ebay,Advance,3535,,,The Santa Clause 3: The Escape Clause Game Boy Advance,,0.000,
9575, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Scooby-Doo 2: Monsters Unleashed Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scooby-doo-2-monsters-unleashed,ebay,Advance,3385,,,Scooby-Doo 2: Monsters Unleashed Game Boy Advance,,0.000,
9577, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Scooby-Doo and the Cyber Chase Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scooby-doo-and-the-cyber-chase_,ebay,Advance,3386,,,Scooby-Doo and the Cyber Chase Game Boy Advance,,0.247,0.246950165
9583, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Scooby Doo Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scooby-doo_,ebay,Advance,3384,,,Scooby Doo Game Boy Advance,,5.990,5.990305442
9589, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Scorpion King: Sword of Osiris Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scorpion-king-sword-of-osiris,ebay,Advance,3536,,,The Scorpion King: Sword of Osiris Game Boy Advance,,2.999,2.998680581
9593, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Scrabble Blast! Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scrabble-blast_,ebay,Advance,804,,,Scrabble Blast! Game Boy Advance,,4.883,4.882557557
9602, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Scurge: Hive Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,scurge-hive,ebay,Advance,3388,,,Scurge: Hive Game Boy Advance,,30.008,30.00797296
9613, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Sea Trader: Rise of Taipan Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,sea-trader-rise-of-taipan,ebay,Advance,3389,,,Sea Trader: Rise of Taipan Game Boy Advance,,12.002,12.00177804
9641, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Secret Agent Barbie: Royal Jewels Mission Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,secret-agent-barbie-royal-jewels-mission,ebay,Advance,3390,,,Secret Agent Barbie: Royal Jewels Mission Game Boy Advance,,4.988,4.988393342
9651, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=SEGA Rally Championship Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,sega-rally-championship_,ebay,Advance,3391,,,SEGA Rally Championship Game Boy Advance,,37.783,37.78337531
9656, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Serious Sam Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,serious-sam,ebay,Advance,3392,,,Serious Sam Game Boy Advance,,13.328,13.32825322
9700, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shaman King: Legacy of the Spirits - Soaring Hawk Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shaman-king-legacy-of-the-spirits-soaring-hawk,ebay,Advance,3393,,,Shaman King: Legacy of the Spirits - Soaring Hawk Game Boy Advance,,22.995,22.99458826
9702, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shaman King: Legacy of the Spirits - Sprinting Wolf Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shaman-king-legacy-of-the-spirits-sprinting-wolf,ebay,Advance,3394,,,Shaman King: Legacy of the Spirits - Sprinting Wolf Game Boy Advance,,22.995,22.99458826
9704, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shaman King: Master of Spirits 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shaman-king-master-of-spirits-2,ebay,Advance,3396,,,Shaman King: Master of Spirits 2 Game Boy Advance,,44.451,44.45102978
9706, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shaman King: Master of Spirits Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shaman-king-master-of-spirits,ebay,Advance,3395,,,Shaman King: Master of Spirits Game Boy Advance,,9.956,9.955619527
9709, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shamu&#39;s Deep Sea Adventures Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shamus-deep-sea-adventures,ebay,Advance,3397,,,Shamu&#39;s Deep Sea Adventures Game Boy Advance,,#N/A,
9738, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Shaun Palmer&#39;s Pro Snowboarder Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,shaun-palmers-pro-snowboarder_,ebay,Advance,3398,,,Shaun Palmer&#39;s Pro Snowboarder Game Boy Advance,,#N/A,
